olympia_gateway_id,olympia_address,babylon_address,first_seen_at_olympia_state_version,supply_fixed,initial_babylon_name,initial_babylon_symbol,initial_babylon_description,initial_babylon_supply
591,oci27v0_rr1q05f5acx4yp254le4v5wjhjekr9f70pe75sgwjdvhvcqd2f7ss,"",174765072,f,Ociswap LP 27 MNC/XRD V0,oci27v0,Ociswap liquidity provider share for pool MNC/XRD,37842263273537416586
592,oci28v0_rr1qvy67j33tmslcy8pw54qz9kyve02nu4qkkpawrf5gm3smh4wuf,"",174769782,f,Ociswap LP 28 CREW/XRD V0,oci28v0,Ociswap liquidity provider share for pool CREW/XRD,884493253193914472470495
593,wheel_rr1qdhskp56sazsv56x3vqdfc4s27f80pl9n5z587ecct7sn2kx6d,"",174920380,t,🦽,wheel,A wheelchair to use when legs are sore.,1
594,tenge_rr1qwvcvnkmjg8st8lm2k4ruxj5emzve3w3n0cytvyc8fmsykn6mu,"",175434140,t,₸,tenge,20000 tenges for the scorpion,20000000000000000000000
595,cooky_rr1qdqxfhv3s25wq52a780yyrr32zrnqd65cj2q2rnqg80seenpsv,"",175862710,t,Girl Scout Cookies,cooky,Freshly baked,5000000000000000000000
596,fun_rr1qwcf5dcx57w5t8f3ax7yczekdypp9dgh9vyhyqcezk0su0cskd,"",177178968,t,FUN,fun,"Want to have $FUN with Xidar ecosystem and Radix Collection Badge Battles ? Don't worry, we got you fam. $FUN token is here to help you explore safely our Radix World. Get onboard my friend, destinati",1000000000000000000000000000000000
597,oci29v0_rr1qwlxkl028upjng6nq77xyhnc26jrtyfk79nc2q7myxxqjzj49x,"",177444518,f,Ociswap LP 29 PUMP/XRD V0,oci29v0,Ociswap liquidity provider share for pool PUMP/XRD,626921224179813772220955
598,rdt_rr1qwencdmhktehqfcha2yp3sxghqlzyf5eplkf4ac8dvdq5k8pka,"",177827344,t,radiator,rdt,"Native Radiator Token, a reward token for Radix Projects",100000000000000000000000000
599,pieper_rr1q0k048pjuh4ek0cjkdstgv49rg9lva7t9dy9zekjkqrsydsxk4,"",177843463,t,Florian Pieper has a small pieper,pieper,"Florian Pieper, who has a small pieper, is proud of his small pieper.",100000000000000000000000
600,djc_rr1qdcww3gltpf6aqw7kf0rf6g4assee6sz6xt46kleaejs9yvefs,"",178040958,t,DejotinhaCoin,djc,"
DejotinhaCoin is the first Brazilian MEMECOIN created in honor of our beloved youtuber Dejota, the first to bring Radix to youtube Brazil. Invest at your own risk, its a MEMECOIN. Further use is not promissed but can eventually happen.",42000000000000000000000000
601,plplegends_rr1q0tym9nzxqza79g3hn5lz92043p0x688cvqlr4pr5mhqufqwmz,"",178395494,f,PLP Legends Pool Ownership Token,plplegends,Planet liquidity pool Legends Pool ownership token,20156707828103524219206
602,rlock_rr1qvy5vl835jkjtr96yuvcnww8yzk750zle9fz7tmkweyqcqas6y,"",178777180,t,RadLock,rlock,Utility token for RadLock. Services to promote safety and trust on Radix.,100000000000000000000000000
603,oci30v0_rr1qdll4x339d0pa70mpsrkrjdxtaua5p2z7nwmnp3ms0pq9ksn6h,"",178872069,f,Ociswap LP 30 TENGE/XRD V0,oci30v0,Ociswap liquidity provider share for pool TENGE/XRD,3197154612668255466792
604,cmon_rr1qvfpshnlfa8heujaqyxsv2w4ygudaz4acksgew26nqeswa57an,"",179044752,t,/cmon,cmon,"Lol a blue chip? An nft which is one of 10000 pixelated scorpions in a network that hasn’t proved itself? I’m insanely bullish in Radix, but c’mon. /cmon",10000000000000000000000
605,emu_rr1qdmlr4veym7rrdc9r9fmmynd23uny2g7rx8d9munyswq2fr96z,"",179124178,t,eMunie,emu,Celebrating Dan's original vision,10000000000000000000000000000
606,avago_rr1qv3sfv277v03hj4w9n237dwzxaapn8gx79skhrmkejtqkp8jvp,"",179321771,t,AVAGO,avago,Go on AVAGO!,100000000000000000000000000
607,htic_rr1qvp4u8ccwlfgtxlgscs0745sr7drd34w6ausmss5zsgs8q6v6k,"",179393377,t,Hero tickets,htic,Ticket to receive Hero NFT,100000000000000000000000
608,larry_rr1qwt5esz7sqjdhaz5gnnegmfsnnw69vl4rt7a57ewef0q264jvc,"",180122667,t,Larry,larry,We had the Radix Revelation,100000000000000000000000
609,headline_rr1qwqwhp9dapvzn59rqvya7yulgzy4q43jmpayppkrqk6qd6easy,"",180215549,t,Headline,headline,EasyStake Announcement (weekly updates) #EasyStake #Radix #staking #NFT,100000000000000000000000
610,baba_rr1q0603epznt333gpjwwlwkdfjgc5u83j7rvx63g73pu8qtn4a2k,"",180465368,t,BABA,baba,i love you stinky,1122000000000000000000
611,lambonaut_rr1qwhav89aw3kyrktazctzv9tt7glh38xqp2nr3nyd4t7qwrm00n,"",180914183,t,Lambonaut,lambonaut,RADIX IS LAMBO ON THE MOON,100000000000000000000000
612,sti_rr1qde79ntajvzre739xl4tme463k7mjx0268f8un7gm98q5jlknc,"",181424434,t,Steveninu,sti,Steven Inu is a DAO token primarily created for the Radix Dao competition,21000000000000000000000000
613,brot_rr1qdly8q4tm7eg7eq0hy90w0x8shjhhu38e0fqulc5h8pqk0frac,"",181624036,t,Brot,brot,RadicalFractals 100k Brot Token,100000000000000000000000
614,snp_rr1qd3yszgerp7fvnc7ra54v2ptm8mq6j73rdqw4yfj474sxdh7f0,"",181709473,t,Snape,snp,Severus Snapes Defence Against the Dark Arts class,23
615,roidettes_rr1qd2zpd0qcurdw4y305wjs06fxsdfs6un70vsjpfmsfsqrlzeze,"",181765722,t,Roidettes 💋,roidettes,"Meet the Roidettes. The most Badass B!tches on the Radix Shardspace. A limited supply of 2,500 randomly generated NFTs. These ladies form the all-female chapter of the Roidboiz gang.",2500000000000000000000
616,spunk_rr1qd63m5rlxmwngqczsycch98662qwcrgukazvsquqxu4scfz5u3,"",182160739,t,Spunks2,spunk,This is the token for Spunks 2.0 ,11000000000000000000000
617,rcc_rr1qw4lg47lcpq4r0xpl9nywj5qclam9mmjut3leum72zxs55cmzp,"",182497167,t,Radix Community Coin,rcc,Token for the Radix Community Events,100000000000000000000000000
618,oci31v0_rr1q082tlztl0qnu5pg9jrejsz3xv8r58j4rj5crwdn94js7nznrs,"",184256634,f,Ociswap LP 31 GOLD/XRD V0,oci31v0,Ociswap liquidity provider share for pool GOLD/XRD,6206252190906218052945
619,oci32v0_rr1qdq8tt9ssjynj0yg36kuulq92rwgzrzuanrcdlvsaj0srnkzry,"",184257771,f,Ociswap LP 32 LAMBONAUT/XRD V0,oci32v0,Ociswap liquidity provider share for pool LAMBONAUT/XRD,23369606569748867799813
620,oci33v0_rr1qvu0z7n744c5m76c6f28mzddd5ce59ufhtyl9vsq6fhq66u8nh,"",184258242,f,Ociswap LP 33 SINX/XRD V0,oci33v0,Ociswap liquidity provider share for pool SINX/XRD,218533558188533581584947
621,wbtc_rr1qvc2wad82ezjpf8kcxwpcc3g7pdp4ccg63yjyf7mqklsjlk8l0,"",185238545,f,Wrapped Bitcoin,wbtc,"Radix wrapped version of Bitcoin, the first decentralized peer-to-peer cryptocurrency",284852693245156100
622,horrid_rr1qwjfp7yada0slsxj4lfs6m456m5k4d05e5y5gmhlkufs8rw4p6,"",185995893,t,HORRIBLE HEADS,horrid,The main NFT token for HORRIBLE HEADS,10000000000000000000000000
623,plpxrdrgaplanet_rr1qwdh7uhvns8zxcjcl8g655s5uvqwqhz43mqs0633wg2qmue68s,"",186087095,f,PLP XRD_RGA_PLANET Ownership Token,plpxrdrgaplanet,Planet liquidity pool XRD_RGA_PLANET ownership token,0
624,plpxrdwbtcplanet_rr1qwmdkzfxh99ywrswcnqswglf9ddfn7dk8jk8yr6v4dsquvqyuz,"",186095618,f,PLP XRD_wBTC_PLANET Ownership Token,plpxrdwbtcplanet,Planet liquidity pool XRD_wBTC_PLANET ownership token,30081362707040904551846
625,deez_rr1q00a8y39jfqg65tzd7jqrs2yj7wxt7x8hc9lvwnetshqp5057q,"",186292419,t,Shardeez NFT Reservation Token,deez,"Shardeez are ""Sharded Blocks"" on an eco-defense mission, starting with building #ReFi on Radix.",1769000000000000000000
626,oci34v0_rr1qdxhltpkkfp8suz6l5nngd90wep5qft9rc6pju0t7qes5cpltj,"",186746336,f,Ociswap LP 34 ARENA/XRD V0,oci34v0,Ociswap liquidity provider share for pool ARENA/XRD,1889480196916729789876
627,oci35v0_rr1qv4482dgn03jpraml9dzfc9zy5gzx8ymeyyg3p6nm6eqsr9r69,"",186746524,f,Ociswap LP 35 DNT/XRD V0,oci35v0,Ociswap liquidity provider share for pool DNT/XRD,1076002636509779367215
628,oci36v0_rr1qvh3exwt7k0p576su9kefz6q94yhvurfzvwpuqy4w50qwx9u97,"",186746660,f,Ociswap LP 36 RST/XRD V0,oci36v0,Ociswap liquidity provider share for pool RST/XRD,91146495634223351823350
629,chestnote_rr1qdrewtzmgxfxygghxzx8ee4j2trr08rv0zkkel5wtplqs2mg38,"",188447698,t,rare chest Notification,chestnote,Token used to send a notification from rare chest,1000000000000000000
630,chestnote_rr1qw3uv2z2fvgn0h3mvkqvsx4sxy9wfkatazy4v23s2nxs062dj4,"",188449913,t,rare chest Notification,chestnote,Token used to send a notification from rare chest,1000000000000000000000000000000000
631,rns_rr1q0cxs3e563a0csqw7r8syh3wcvw87u8720t7cmjtlmesqnj2cj,"",188976764,t,Radix Name Service,rns,🌐 The official token for the Radix Name Service.,100000000000000000000000
632,kilovoltage_rr1qwmpha0d9x0dpqf0ucqqafdktadvefjk8r02cnl2sx3qxh43fc,"",188998386,t,Kilovoltage,kilovoltage,Official Token of Radix Radio,1000000000000000000000
633,oci37v0_rr1q0y2m2u7luph08shfgvy5vhekqgmk2pxr9ur6ty4r86s0vt6w7,"",189797660,f,Ociswap LP 37 WBTC/XRD V0,oci37v0,Ociswap liquidity provider share for pool WBTC/XRD,80122671540667224184
634,oci38v0_rr1qwfzdq893jcm7v0rhrdca0smev28tkz6pwrx4pfv2v5szxehjf,"",189797813,f,Ociswap LP 38 GNRD/XRD V0,oci38v0,Ociswap liquidity provider share for pool GNRD/XRD,9791344439726720090305
635,oci39v0_rr1qdenehpxajz4neqsw0r07nxa82aq3f3uq507u8ekj5vsfwfq3g,"",189798001,f,Ociswap LP 39 RFMC/XRD V0,oci39v0,Ociswap liquidity provider share for pool RFMC/XRD,65499794120544309759323
636,plpxrdluckplanet_rr1qd433ev35at2s23rv6zmpkrhaapzg2x4auc6eqgwyslsandv8m,"",190171973,f,PLP XRD_LUCK_PLANET Ownership Token,plpxrdluckplanet,Planet liquidity pool XRD_LUCK_PLANET ownership token,389832129118135252645
637,noairdropairdrop_rr1qwl097n0mmh2dn0njy73d8zwssxah8rtul343t9qu5ks73kp74,"",190219090,t,No Airdrop Airdrop Token,noairdropairdrop,The No Airdrop Airdrop Token,1000000000000000000000000
638,plpguardians_rr1q05u4wzhe8pc0e6cwz9ww7k4dx5rner7t4symhz3d5jsj08pye,"",190292846,f,PLP Guardians Pool Ownership Token,plpguardians,Planet liquidity pool Guardians Pool ownership token,55707114922512146367080
639,secure_rr1qdterq99kthhvr4lv85rxjgr9xphh6ujysy095gmqyuswallet,"",190486101,t,Secure,secure,A secure mobile and desktop wallet is coming soon #Radix #mobile #desktop #wallet #staking #dapp #DeFi #EasyStake,100000000000000000000000
640,testlssdfs_rr1qvzj66ttj38l0e8v4yhcc0ar3zzzx3cfl6fnm8djtmgqwx9ksk,"",191030019,f,fgs,testlssdfs,sdfg,10000000000000000000000000000000000000000
641,testme1_rr1qdznx5qr20kg9zt6cak25uvwqe8jd6qscy85s6gd8rws39kgak,"",191043891,f,Test Token - xrd,testme1,Test token,10000000000000000000000000000000000000000
642,testme2_rr1qdpjmk5nqs25054w3qh53yyd7gkzmvckrgw6qjjnwtwslcfzuv,"",191077834,f,Test Token - caviar,testme2,Test token,10000000000000000000000000000000000000000
643,angel_rr1qwttv0jfzgfwuntve479cfgc6qy4lyexcvl58uwn946qq7g0ld,"",191361758,t,Angel,angel,"$Angel is a token of Angel Project, a service with focus on helping new users on radix ecosystem to know the best and worsts projects. See more on www.angelproject.tech",100000000000000000000000
644,testme3_rr1q0uzjh5mhfhmu7vew4v4uw5pvf9fa0adwt73fe78n4cs2xfx36,"",191388520,f,Test Token - oci,testme3,Test token,10000000000000000000000000000000000000000
645,para_rr1qd6shl3h0hkvcqm5p8ywtla8ah648hmcczztjldv957qmeck7j,"",191698636,t,Parabox,para,The In-game currency token of Parabox,2500000000000000000000000000
646,pi_rr1qd6qmyy2f8xly7eundhc2wwrnk5s9y022qmy8djlmyvqe2j4kx,"",192036980,t,🧮 Pi,pi,The beauty of math and science in it's most abstract and surreal form.  Pi,3141000000000000000000
647,nova_rr1qdxa395awkgyxslywj3kehnm95yukdvra3w8qrufk58syd0vhz,"",192038716,t,🧮➕🎨 Nova Fractals,nova,The beauty of math and the hidden intrinsic limitless nature of our universe in 1000 custom curated NovaFractals. 🧠,1000000000000000000000
648,jigsaw_rr1qvf4spx0w3pxvy2h2t952ve9zpzq8r4q5egq8pzg7husth29z3,"",192039677,t,🧩 UpinPieces,jigsaw,"Custom Jigsaw puzzles you create and share!  Join the fun, over 300 styles to choose from and a free app!",1000000000000000000000000
649,fractalize_rr1qvv9zwnz4vfntrcyt92xjkyfvnzqht7tfeujcwprfhhsfyfcuk,"",192041984,t,🎲 Fractalize,fractalize,Fractal Art mathematically generated based on the tokens in your wallet using Artificial Intelligence and Radix Love.  Generates once you reserve!,4321000000000000000000
650,hetic_rr1qwhl0p8jphy6y3tael7wf2xvrk4n36fp0f4wcqzxp2gsma0ep0,"",192523169,t,Hero TICKET,hetic,Ticket to claim hero NFT,100000000000000000000000
651,plpxrdrfmcplanet_rr1qd66ecc5cp5fjj6r9h3qucnp66c2gsedhse5atnxuh3s96pr7c,"",192600180,f,PLP XRD_RFMC_PLANET Ownership Token,plpxrdrfmcplanet,Planet liquidity pool XRD_RFMC_PLANET ownership token,776695884452737077262
652,ykyk_rr1qdaetudun324t4yxjqfaypg8dfce8534gl2e44crjdzq5yrj99,"",192663694,t,YkYk,ykyk,"With this token, you will feel good.",100000000000000000000000
653,testmefloop_rr1qwtqhtkhk9tu4qvkhj8df09d9t8c356ehfejklmg43hsn4rwya,"",192722281,f,Test Token - FLOOP,testmefloop,Test token,10000000000000000000000000000000000000000
654,c2xrd_rr1qvpn95wpngdpr9mx3x2sy0ldkua9as5yk673qqwnu6kqhcfs6e,"",192740443,f,XRD LP token for CaviarSwap v2,c2xrd,CaviarSwap liquidity provider share for the token xrd_rr1qy5wfsfh,10000000000000000000000000000000000000000
655,c2floop_rr1qwpl3tqd550wpqkj2nss67hs0g5jzz0x93t7smtep99q629np3,"",192743817,f,FLOOP LP token for CaviarSwap v2,c2floop,CaviarSwap liquidity provider share for the token floop_rr1q0p0hzap6ckxqdk6khesyft62w34e0vdd06msn9snhfqknl370,10000000000000000000000000000000000000000
656,c2caviar_rr1q0hgtk6xxnlsfnvw3jwkjggqpv0p2xudry60kcau83wsuxrt2c,"",192749287,f,CAVIAR LP token for CaviarSwap v2,c2caviar,CaviarSwap liquidity provider share for the token caviar_rr1qvnxng85y762xs3fklvxmequaww8k0nhraqv7nqjvmxs4ahu3d,10000000000000000000000000000000000000000
657,c2radit_rr1qvpc3vkpjkjjz9y0d4kupz280auqmwwvuvjfsyrcne9serlm7v,"",192749653,f,RADIT LP token for CaviarSwap v2,c2radit,CaviarSwap liquidity provider share for the token radit_rr1qdtxjhf86yptwgaax20kyqtur7v83pk5ut8245t0jy3supreme,10000000000000000000000000000000000000000
658,c2oci_rr1qvjde66frncvzt8wym0ltluw7487nzga3hwd9fqrm9jql0tfwk,"",192795698,f,OCI LP token for CaviarSwap v2,c2oci,CaviarSwap liquidity provider share for the token oci_rr1qws04shqrz3cdjljdp5kczgv7wd3jxytagk95qlk7ecquzq8e7,10000000000000000000000000000000000000000
659,c2dph_rr1qde4ruzzjxs0nfksxs3k0wq52y0hr6fn4gcwzd2de97s8mldza,"",192811066,f,DPH LP token for CaviarSwap v2,c2dph,CaviarSwap liquidity provider share for the token dph_rr1q0u596jglfn5equqskmej2v55jheqlmvg0a3nk4dumfqafrk73,10000000000000000000000000000000000000000
660,brz_rr1qvc4srwrkutj34kget6zg6cwz9qfgv6rqnl4u89fmqsswj850t,"",192935080,t,Brazuk,brz,"The Brzuks are coming to do a lot of carnival, a collection based on the lusófona community #RadixDlt with 10,000 exclusive images",10000000000000000000000
661,garden_rr1qwfc5tzwejpnr4cswattfjy35e2lj6c53u69yqfa5xwq95d7zn,"",193028165,t,Garden,garden,A coin used to customise gnomes and much more… from The Gnome Society NFT collection on the Radix Ledger,100000000000000000000000000
662,gm_rr1qw83ugtcycjrku4xy8x3kndtyswvdjydzknp9ylshmxq9mwagm,"",193206869,t,gm,gm,gm wagmi,100000000000000000000000
663,bee_rr1qde9ww47lz452gejze4lfxl3k4gpps7zyzmyexfkgmdq6awx4x,"",193273744,t,Babylon Bees,bee,"The weird and wonderful bees of Babylon! 10,000 bee based NFT's living on the RadixDLT.",10000000000000000000000
664,oci40v0_rr1qwxjtgsjstuetz64d2cd8g3zf877uvh3pkhd4pdka3nserh7uq,"",193499041,f,Ociswap LP 40 DGULDEN/XRD V0,oci40v0,Ociswap liquidity provider share for pool DGULDEN/XRD,4056194551955975583383205
665,yae_rr1qvj2wcv43zck267mff9mxemlk47egg2ryflr8x9nr06qdwslah,"",194455579,t,YAE,yae,Yaelah,100000000000000000000000
666,bier_rr1qvpvcwxswclrhgu6z6u20qaulrkrqvk0r4q6dmctnyusntcj5f,"",195001298,t,Radix Beer,bier,A token for beer lovers around the world.,21000000000000000000000000
667,mwc_rr1qvnyk398ehgxjssxngack5dkdpclj5whduesznalehfses866z,"",195003502,t,Meta Whale Coin,mwc,MWC Utility Token,100000000000000000000000000
668,dfp2_rr1qwyxr0ns4ujre6cs6y3yqav8dqghc2wm5kz3j0vcsmpsgplaza,"",195058541,t,DefiPlaza,dfp2,DefiPlaza governance token,67941915000000000000000000
669,woofies_rr1qdrgyt8mt8jkhltg9vdmad4838e4mxnahl85zhxynnfsylak3q,"",195652962,t,Woofies,woofies,Radogs Radcade Utility token,999999999999999983222784
670,ipt_rr1qwrhxf4nrfdm02py5qgpa24amwqxzuzt9qw0cv6kspts9c4gzh,"",195804891,t,IPT,ipt,IPT token will be swapped 1-2-1 with actual Impahla token post Babylon.,5000000000000000000000000
671,c2vkc_rr1qdc26jhjfpag6tjdkav66r7uhrl8g4x0zm8468g6yvsqshk6ht,"",196374764,f,VKC LP token for CaviarSwap v2,c2vkc,CaviarSwap liquidity provider share for the token vkc_rr1qd6uup3xpltj6rvt4tz4jwd6ljsl565fh7ycr94z6ccsxt66mv,10000000000000000000000000000000000000000
672,eye_rr1qvq3qweu3nn35gfvvk6864qxmpan8l584wj43haer9aspy43ym,"",196527100,t,Eye,eye,Magic eyes,2112000000000000000000
673,sduckt_rr1q0xhy7auj82axetxv7lfnxhrl6c65nlkdpu84rs9zahsyv7sat,"",197295303,f,Staked DUCKT,sduckt,DUCKT staking ownership token,10000000000000000905969664
674,drw_rr1qwgcl2h0gn23eqazwezym6kdyqe8kltw6yszj84ymjws2gha0g,"",197325643,t,DRW by Dantwah,drw,"DRW is the first literally hand-drawn collection, with a finger on an iPhone screen.",123000000000000000000
675,nasty_rr1qwtt0em2hsyha75t7lkt2g9s0fezjkwnarkx46c9ffvs5jqcv9,"",197862150,t,HORRIBLE HEADS,nasty,"The projects concept, is based on how nature overrides a host, that being of a human, animal or plant based material.",10000000000000000000000000
676,unq_rr1qdjyphszh2tn3ghy536u8dp74xl0czwmugr2qtfaltjsls4dy3,"",198115332,t,Unisci Token,unq,Unisci collection consists of 2000 handmade nfts that we release piece by piece.,2000000000000000000000
677,dhw_rr1qvqaa034zdjmxgqkzlge8xmstc9q8546fx3xk3sttaqsump2mg,"",198740111,t,Dickhead World,dhw,There is always a bigger Dickhead,14400000000000000000000000
694,nattybaby_rr1q0td2wmkw66rzskns63ra8vs727fx354g82zx2g5ntssq88nft,"",199260469,t,NattyBaby,nattybaby,Featured Abandoned Scorpion ID 3449 : The Radix Natty Baby #Radix #NFT #scroplife #cmon #EasyStake,100000000000000000000000
695,oci41v0_rr1q00vdyyqewc4j0mm74yl7tar4ea4jwca7vrz68u4v09st8amjf,"",199355500,f,Ociswap LP 41 FARBO/XRD V0,oci41v0,Ociswap liquidity provider share for pool FARBO/XRD,365425943672227078330669
696,c2astrl_rr1q0hkfnsac5qy0pxtyarp4x3mkqzf95uw2cfx3stlfrfs0dsmp9,"",199361152,f,ASTRL LP token for CaviarSwap v2,c2astrl,CaviarSwap liquidity provider share for the token astrl_rr1qwp4zfgxvpfez77z3yztufxw0rpw88p3tkm349rfcyxsxchcnw,10000000000000000000000000000000000000000
697,crb_rr1qwe7zf8v26jl80ll5h070q7mp8ngk4yeal59k9yljnzqmjxmg3,"",200149034,t,CRUMBS,crb,Eat CRUMBS to become RADORABLE,10000000000000000000000000
698,babe_rr1qwcz3e2fvpdzplxxu7d5lmehgclk5uercuplns08xcgqh2ldgt,"",200155716,t,BABE coin,babe,Official token of BABE.C0M,1000000000000000000000000000
699,lads_rr1qdsk3mpa6hg7tzn7nr5z6c83cvx8cae9pkq587j5n94qyts46w,"",200160805,t,RadLads_v2,lads,The new token for the RadLads collection,4991000000000000000000
700,oci42v0_rr1qvhlzakq76pzksgaa2ccas5g9ux7wx2prv05fac0kk0qt9pds8,"",200432186,f,Ociswap LP 42 DFP2/XRD V0,oci42v0,Ociswap liquidity provider share for pool DFP2/XRD,778187413502979892654012
701,c2dfp2_rr1qw9kjvrzcg0xyzaunzqnt2r3tajp55kxtkdcyupjm7fqcs5jyy,"",200643770,f,DFP2 LP token for CaviarSwap v2,c2dfp2,CaviarSwap liquidity provider share for the token dfp2_rr1qwyxr0ns4ujre6cs6y3yqav8dqghc2wm5kz3j0vcsmpsgplaza,10000000000000000000000000000000000000000
702,devil_rr1q0pquha0z90xyk2apxeak4z8u6ktyw94t834f3dp8fcs2gq7rt,"",200670160,t,Dare Devils,devil,An unique collection of 6666 Devils,6666000000000000000000
703,inatty_rr1qd4aswvl3cdr2h70k69kpgds07akfk72lhm4qjsu54lsfse6hp,"",201580567,f,iNATTY,inatty,A token backed by relationships to nature.,10000000000000000000000000
704,crumbs_rr1qwwae4shdyv6cvgcq0qy3ve8uht6mn06w2687k605ncqk5k8u8,"",201961833,t,CRUMBS,crumbs,Eat CRUMBS to become RADORABLE,10000000000000000000000000
705,neonship_rr1q03lwgdnesag72urdj2f727zddnnamq7az9vt3g8wwkqlegend,"",202279235,t,Neonship,neonship,The Neon Burningship ( ID 2368 ) is the top rare NFT in Radical Fractals #Radix #NFT #EasyStake,100000000000000000000000
706,pps_rr1qds428zuvy60k7npt03h7myxq6j2hfqd7pcm28s2cc9q2n52g7,"",202284170,t,POOPs,pps,PooP Meme NFT,10000000000000000000000
707,alc_rr1qdj8qz2fygw2suer2992xpflfhqsecsty0tn9j5f3hus86xw7g,"",202509158,t,AlanCoin,alc,"Good evening, I'm Alan and I represent the failure of the current social system that regulates the various political systems in which our lives are forcibly stuck.  A Big CHEERS for the Decentralizati",21000000000000000000000000
708,pux_rr1q0zelfd4awyra79gpck2uyeyqe8rc3y280zzuf9mte6st6j32u,"",203325894,t,RadiPux,pux,"Life without $PUX is possible, but pointless.",10000000000000000000000
709,c2bobby_rr1q09w66pc45hxcc7rkug7xtqpu3jk6yv6vhudfuue4acswmaucy,"",203586465,f,BOBBY LP token for CaviarSwap v2,c2bobby,CaviarSwap liquidity provider share for the token bobby_rr1qvadnxcgmssts5vfc553ph8f0npw003zkhvp5cyzd2msvcflay,10000000000000000000000000000000000000000
710,plpxrdrds_rr1q09sz40wzgeqqpu9zqxhqvzrdthkrr8nnye90xexjq3qare6qk,"",204402507,f,PLP XRD_RDS Ownership Token,plpxrdrds,Planet liquidity pool XRD_RDS ownership token,3193985672480815457009
711,notok_rr1qw2zhu76qg5kh36t9gqkxjzsdrhdznusg7dhl28cza7sctgtqn,"",204542164,t,No Token,notok,Not a token.,1000000000000000000000000000000
712,bbct_rr1qw5r0sg7c04jjv6380x7q2dft2lhplq5sdmperf5qqwqulq7gd,"",206733186,t,Bobcat Society,bbct,"The Bobcat Society are a collection of 4,444 cute, cuddly Bobcats.",4444000000000000000000
713,tc3xrd_rr1qwrfgaefdk0lgnted80dldt69fz3xtn4kr9f33nrxkmqpl8qhw,"",207818442,f,Test Token - XRD,tc3xrd,Test token C3 pool,10000000000000000000000000000000000000000
714,rzr_rr1qwkk63dyjhdq643h9yn9ue6rqc8wnmtz7t2yylc5p60qxvvhdw,"",207975388,t,Reizor,rzr,"Reizor -Supercharge your fun! Priority access, rewards and unique experiences at your favorite venues",525000000000000000000000000
715,tc3hope_rr1q0pvhzwrf34na8y75yukm8nuat4ppwt6k4zlztlkj5ms869cyf,"",208165904,f,Test Token - HOPE,tc3hope,Test token C3 pool,10000000000000000000000000000000000000000
716,tc3dgc_rr1q0yu0psuuthvs7rmrdmmrtggsqx54nnzzf9hn2p4aajquxw224,"",208250573,f,Test Token - DGC,tc3dgc,Test token C3 pool,10000000000000000000000000000000000000000
717,tc2xrd03_rr1qdxunjrfuzfj457c8x8wxn820pkeylhg7a8yfm0czf0stg79kx,"",209544299,f,Test Token - XRD pool: TC2XRD03,tc2xrd03,Test token,10000000000000000000000000000000000000000
718,bane_rr1qd7mme55l0f227rawdyzstlctwze4sj9ca59ncupva8sps7xp0,"",210195120,t,BANEHABANE,bane,rdx1qsp88nesuf8x6vum60yw4d6e7tuwuemsv202qjvq9300ne7arw8u9ecfzll7a,36000000000000000000000000
